street_number,actual_street_name,Suburb,price_realised_1895,details_1896,price_realised_1896,d_1895,d_1896,price_ratio,lprice_diff,lrents_diff,lgroundrents_diff,details_1897,price_realised_1897,d_1897,details_1898,price_realised_1898,d_1898,details_1899,price_realised_1899,d_1899,details_1900,price_realised_1900,d_1900,details_1901,price_realised_1901,d_1901,details_1902,price_realised_1902,d_1902,details_1903,price_realised_1903,d_1903,details_1904,price_realised_1904,d_1904,details_1905,price_realised_1905,d_1905,details_1906,price_realised_1906,d_1906,details_1907,price_realised_1907,d_1907,details_1908,price_realised_1908,d_1908,details_1909,price_realised_1909,d_1909,details_1910,price_realised_1910,d_1910,details_1911,price_realised_1911,d_1911,details_1912,price_realised_1912,d_1912,details_1913,price_realised_1913,d_1913,details_1914,price_realised_1914,d_1914
74,MILTON ROAD,WALTHAMSTOW,,,,0,0,1.086956522,0.083381609,0.060624622,,,,0,"F, WR 20/16/0",230,-1,,,0,,,0,"F, R £22 2S.",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
74,MILTON ROAD,WALTHAMSTOW,,,,0,0,0.913043478,-0.090971778,,,,,0,"F, WR 20/16/0",230,-1,,,0,,,0,F,210,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
86,DEMPSEY STREET,STEPNEY,,,,0,0,1.025641026,0.025317808,0,0,,,0,"UT 19 YEARS, GR 3/0/0, YR 34/0/0",195,-1,,,0,,,0,"UT 12½ YEARS, GR £3, R £34",200,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
10,COMPTON TERRACE,ISLINGTON,,,,0,0,1.548387097,0.437213806,0.485507816,0,,,0,"UT 18 YEARS, GR £5 5S., R £40",310,-1,,,0,,,0,,,0,"UT 15 YEARS, GR £5 5S., YR £65",480,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
129,NEW NORTH ROAD,HOXTON,,,,0,0,0.545454546,-0.606135804,0.040821995,,,,0,"UT 22 YEARS, GR £30, R £48",110,-1,,,0,,,0,,,0,"UT 16 YEARS, GR £30, YR £50",60,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
306,HAYDON'S ROAD,WIMBLEDON,,,,0,0,0.96,-0.040821995,0.223143551,0,,,0,"UT 90 YEARS, GR 10/0/0, R 40/0/0",500,-1,,,0,,,0,,,0,"UT 86 YEARS, GR £10, YR £50",480,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
38,ALMERIC ROAD,BATTERSEA,,,,0,0,1.158536585,0.147157644,0.117783036,0,,,0,"UT 228 YEARS, GR £7 4S., YR £40",410,-1,,,0,,,0,,,0,"UT 223 YEARS, GR £7 4S., YR £45",475,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
47,ECCLESBOURNE ROAD,ISLINGTON,,,,0,0,0.967032967,-0.033522692,-0.117783036,,,,0,"UT 43 YEARS, GR NIL, YR £45",455,-1,,,0,,,0,,,0,"UT 40 YEARS, GR NIL, YR £40",440,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
47,KNOWLE ROAD,BRIXTON,,,,0,0,1.098360656,0.093818755,0,0,,,0,"UT 64 YEARS, GR £5 10S., ER £38",305,-1,,,0,,,0,,,0,"UT 60 YEARS, GR £5 10S., YR £38",335,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
64,HALLIFORD STREET,ISLINGTON,,,,0,0,0.833333333,-0.182321557,0.087011377,,,,0,"UT 43 YEARS, GR NIL, YR £33",360,-1,,,0,,,0,,,0,"UT 40 YEARS, GR NIL, YR £36",300,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8,AMBERLEY ROAD,LEYTON,,,,0,0,0.9,-0.105360516,,,,,0,"F, ER £34",400,-1,,,0,,,0,,,0,"F, P",360,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
118,EFFINGHAM ROAD,HARRINGAY,,,,0,0,1.086956522,0.083381609,0,0,,,0,"UT 92 YEARS, GR £5, QT £28",230,-1,,,0,,,0,,,0,,,0,"UT 87 YEARS, GR £5, YR £28",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
124,TRAFALGAR ROAD,OLD KENT ROAD,,,,0,0,1.050847458,0.049596941,0.060624622,0,,,0,"UT 74 YEARS, GR £7 7S., WR £41 12S.",295,-1,,,0,,,0,,,0,,,0,"UT 69 YEARS, GR £7 7S., WR £44 4S.",310,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
19,AVENUE ROAD,LEWISHAM,,,,0,0,1.090909091,0.087011377,0.274436846,,,,0,"F, WR £24 14S.",330,-1,,,0,,,0,,,0,,,0,"F, WR £32 10S.",360,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
31,CAZENOVE ROAD,STOKE NEWINGTON,,,,0,0,1.353535354,0.30271995,0.087011377,0,,,0,"UT 75 YEARS, GR 9/0/0, R 55/0/0",495,-1,,,0,,,0,,,0,,,0,"UT 70 YEARS, GR £9, ER £60",670,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
43,COOMER ROAD,FULHAM,,,,0,0,0.8,-0.223143551,0.36772478,0,,,0,"UT 73 YEARS, GR £4, R £36",350,-1,,,0,,,0,,,0,,,0,"UT 69 YEARS, GR £4, YR £52",280,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
43,REEDHAM STREET,PECKHAM,,,,0,0,0.769230769,-0.262364264,0.287682073,0,,,0,"UT 79 YEARS, GR £7 10S., R £30",325,-1,,,0,,,0,,,0,,,0,"UT 73½ YEARS, GR £7 10S., YR £40",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
97,RIVERSDALE ROAD,HIGHBURY,,,,0,0,0.359375,-1.023388867,0,0,,,0,"UT 72 YEARS, GR £8 8S., R £36",320,-1,,,0,,,0,,,0,,,0,"UT 67 YEARS, GR £8 8S., YR £36",115,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
25,BOW ROAD,BOW,,,,0,0,0.9375,-0.064538521,0,0,,,0,"UT 18 YEARS, GR £8, R £68",400,-1,,,0,,,0,,,0,,,0,,,0,"UT 13 YEARS, GR £8, YR £68",375,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
55,CLAREMONT ROAD,FOREST GATE,,,,0,0,0.865079365,-0.144934025,0.080042708,0,,,0,"UT 78 YEARS, GR £8 16S., ER £48",630,-1,,,0,,,0,,,0,,,0,,,0,"UT 72 YEARS, GR £8 16S., YR £52",545,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
87,GREENWOOD ROAD,DALSTON,,,,0,0,1.076923077,0.074107972,0,0,,,0,"UT 63 YEARS, GR £7, ER £42",325,-1,,,0,,,0,,,0,,,0,,,0,"UT 48 YEARS, GR £7, YR £42",350,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
11,AUGUSTUS ROAD,SHEPHERD'S BUSH,,,,0,0,1.055555556,0.054067221,0,-0.693147181,,,0,"UT 65 YEARS, GR 1/0/0, R 34/0/0",360,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 58 YEARS, GR 10S., YR £34",380,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
139,ASYLUM ROAD,PECKHAM,,,,0,0,1.063829787,0.061875404,0.356674944,,,,0,"F, QT £28",470,-1,,,0,,,0,,,0,,,0,,,0,,,0,"F, ER £40",500,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
157,SANDRINGHAM ROAD,DALSTON,,,,0,0,1.028169014,0.027779564,0.16251893,0,,,0,"UT 62 YEARS, GR £6, R £34",355,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 55 YEARS, GR £6, ER £40",365,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
188,HIGH STREET,PECKHAM,,,,0,0,1.010526316,0.0104713,0,,,,0,"F, R £60",950,-1,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR £60",960,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
21,LIDDON ROAD,PLAISTOW,,,,0,0,0.947368421,-0.054067221,0.153572144,0,,,0,"UT 82 YEARS, GR £4, WR £24 14S.",190,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 75¼ YEARS, GR £4, WR £28 16S.",180,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
31,HUNTINGDON STREET,KINGSLAND,,,,0,0,0.976190476,-0.024097552,0,0,,,0,"UT 70 YEARS, GR £8, R £42",420,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 64 YEARS, GR £8, YR £42",410,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
456,KINGSLAND ROAD,KINGSLAND,,,,0,0,0.375,-0.980829253,-0.143100844,,,,0,"UT 30 YEARS, GR £42, YR £60",40,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 23 YEARS, GR £42, YR £52",15,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
471,BATTERSEA PARK ROAD,BATTERSEA,,,,0,0,1.122807018,0.115831816,0,0,,,0,"UT 63 YEARS, GR £9, R £38",285,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 61 YEARS, GR £9, YR £38",320,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
61,RUSHTON STREET,HOXTON,,,,0,0,0.948275862,-0.053109825,0.485507816,0,,,0,"UT 37 YEARS, GR £4 15S., YR £32",290,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 30 YEARS, GR £4 15S., WR £52",275,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7,LEINSTER STREET,HYDE PARK,,,,0,0,1.138461539,0.129677823,0.050430854,-0.693147181,,,0,"UT 39 YEARS, GR £2, ER £75 8S.",325,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 33½ YEARS, GR £10 WR £79 6S.",370,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,PLOUGH ROAD,BATTERSEA,,,,0,0,0.979591837,-0.020619287,0.15415068,-0.15415068,,,0,"UT 50 YEARS, GR £7, R £30",245,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 79½ YEARS, GR £6, YR £35",240,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
56,HIGH STREET,ISLINGTON,,,,0,0,0.94017094,-0.061693569,0,,,,0,"F, R £55",1170,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR £55 (REPAIRING LEASE, UT 9 YEARS)",1100,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
10,WINSTON ROAD,STOKE NEWINGTON,,,,0,0,0.647058824,-0.435318071,0.060624622,0,,,0,"UT 61 YEARS, GR 5/10/0, QT 32/0/0",340,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 54 YEARS, GR £5 10S., ER £34",220,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
127,VICTORIA PARK ROAD,HACKNEY,,,,0,0,0.679245283,-0.386772975,,0,,,0,"UT 44 YEARS, GR £6, QT £50",530,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 35 YEARS, GR £6, ER £50",360,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
24,LARKHALL RISE,CLAPHAM,,,,0,0,0.428571429,-0.84729786,,0,,,0,"UT 24 YEARS, GR £8, ER £50",280,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 15 YEARS, GR £8, P",120,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
35,ARLINGTON SQUARE,ISLINGTON,,,,0,0,0.54945055,-0.598836501,-0.136132174,0,,,0,"UT 29 YEARS, GR £5 5S., ER £55",455,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 19 YEARS, GR £5 5S., ER £48",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
40,WHITE HORSE LANE,STEPNEY,,,,0,0,0.816666667,-0.202524264,0,,,,0,"F, R 25/0/0",300,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR £25",245,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
41,LORDSHIP ROAD,STOKE NEWINGTON,,,,0,0,0.879120879,-0.128832872,-0.117783036,0,,,0,"UT 64 YEARS, GR 6/0/0, R 45/0/0",455,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 55¼ YEARS, GR £6, YR £40",400,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
56,HIGH STREET,ISLINGTON,,,,0,0,0.888888889,-0.117783036,0,,,,0,"F, R £55",1170,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR £55 (REPAIRING LEASE UT 14 YEARS)",1040,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
18,ORCHARD STREET,ISLINGTON,,,,0,0,0.458333333,-0.780158558,-0.223143551,0,,,0,"UT 30 YEARS, GR £7, YR £35",240,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 20½ YEARS, GR 7/0/0, YR 28/0/0",110,1,,,0,,,0,,,0,,,0,,,0,,,0
2,ALBERT STREET,REGENT'S PARK,,,,0,0,2.54945055,0.935877865,,0,,,0,"UT 21 YEARS, GR £12, ER £80",455,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 10 YEARS, GR 12/0/0, P",1160,1,,,0,,,0,,,0,,,0,,,0,,,0
213,GOLDHAWK ROAD,SHEPHERD'S BUSH,,,,0,0,0.844155844,-0.169418152,-0.117783036,0,,,0,"UT 45 YEARS, GR 4/0/0, ER 45/0/0",385,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 35 YEARS, GR 4/0/0, YR 40/0/0 (REPAIRING LEASE UT 11 YEARS DETERMINABLE)",325,1,,,0,,,0,,,0,,,0,,,0,,,0
31,DEAN STREET,ISLINGTON,,,,0,0,0.423076923,-0.860201265,0.201739643,0,,,0,"UT 30 YEARS, GR £5, R £34",260,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 19 YEARS, GR 5/0/0, WR 41/12/0",110,1,,,0,,,0,,,0,,,0,,,0,,,0
36,PATSHULL ROAD,KENTISH TOWN,,,,0,0,0.722689076,-0.324776197,0.040821995,2.079441542,,,0,"UT 63 YEARS, GR £1, YR £48",595,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 53 YEARS, GR 8/0/0, YR 50/0/0",430,1,,,0,,,0,,,0,,,0,,,0,,,0
36,PATSHULL ROAD,KENTISH TOWN,,,,0,0,0.819047619,-0.199613054,0.040821995,0,,,0,"UT 62 YEARS, GR £8, YR £48",525,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 53 YEARS, GR 8/0/0, YR 50/0/0",430,1,,,0,,,0,,,0,,,0,,,0,,,0
36,ST. PAUL'S STREET,ISLINGTON,,,,0,0,0.532258065,-0.630626824,0.234193388,0,,,0,"UT 29 YEARS, GR £4 4S., R £36",310,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 18¾ YEARS, GR 4/4/0, WR 45/10/0",165,1,,,0,,,0,,,0,,,0,,,0,,,0
46,NEW NORTH ROAD,HOXTON,,,,0,0,0.654761905,-0.423483614,0,0,,,0,"UT 37 YEARS, GR £7 11S., R £60",420,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 27 YEARS, GR 7/11/0, YR 60/0/0",275,1,,,0,,,0,,,0,,,0,,,0,,,0
71,BERMONDSEY STREET,BERMONDSEY,,,,0,0,0.494505495,-0.704197017,-0.223143551,,,,0,"F, R £50",910,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, ER 40/0/0",450,1,,,0,,,0,,,0,,,0,,,0,,,0
11,AUGUSTUS ROAD,SHEPHERD'S BUSH,,,,0,0,0.777777778,-0.251314428,0,2.302585093,,,0,"UT 65 YEARS, GR 1/0/0, R 34/0/0",360,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 54 YEARS, GR 10/0/0, YR 34/0/0",280,1,,,0,,,0,,,0,,,0,,,0
384,BRIXTON ROAD,BRIXTON,,,,0,0,0.333333333,-1.098612289,-0.080042708,,,,0,"UT 27 YEARS, GR £7 15S., ER £65",450,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 16½ YEARS, GR, ETC., 10/18/0, ER 60/0/0",150,1,,,0,,,0,,,0,,,0,,,0
67,HIGHBURY NEW PARK,HIGHBURY,,,,0,0,0.560606061,-0.578736829,,0,,,0,"UT 52 YEARS, GR £15, ER £120",990,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 40½ YEARS, GR 15/0/0, P",555,1,,,0,,,0,,,0,,,0,,,0
116,JAMAICA ROAD,BERMONDSEY,,,,0,0,0.649350649,-0.431782416,,,,,0,"F, R £52 10S.",770,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, P",500,1,,,0,,,0,,,0,,,0
13,WINDSOR ROAD,CAMBERWELL,,,,0,0,0.4,-0.916290732,,0,,,0,"UT 56 YEARS, GR £10, R £55",450,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 44 YEARS, GR £10, P",180,1,,,0,,,0,,,0,,,0
14,TORRINGTON SQUARE,BLOOMSBURY,,,,0,0,0.537974684,-0.619943777,,0,,,0,"UT 22 YEARS, GR £12, R £90",790,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 40 YEARS, GR £12, P",425,1,,,0,,,0,,,0,,,0
33,COMPTON ROAD,CANONBURY,,,,0,0,0.557692308,-0.583947889,0.146603474,,,,0,"UT 47 YEARS, GR NIL, YR £38",520,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 35 YEARS, GR NIL, YR £44",290,1,,,0,,,0,,,0,,,0
8,TOLLINGTON PLACE,HOLLOWAY,,,,0,0,0.074626866,-2.595254707,-0.171850257,0,,,0,"UT 62 YEARS, GR £17 17S., ER £95",670,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 50 YEARS, GR £17 17S., ER £80",50,1,,,0,,,0,,,0,,,0
13,ESHER STREET,KENNINGTON,,,,0,0,0.5,-0.693147181,0,,,,0,"C, WR £36 8S.",370,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"C, WR 36/8/0",185,1,,,0,,,0,,,0
8,BANBURY ROAD,HACKNEY,,,,0,0,0.689655172,-0.371563556,0,0,,,0,"UT 56 YEARS, GR £5 5S., QT £30",290,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 42 YEARS, GR 5/5/0, YR 30/0/0",200,1,,,0,,,0,,,0
86,FERRIER STREET,WANDSWORTH,,,,0,0,0.875,-0.133531393,0.143100844,,,,0,"UT 79 YEARS, GR NIL, R 26/0/0",200,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 65½ YEARS, GR 5/5/0, YR 30/0/0",175,1,,,0,,,0,,,0
150,PORTOBELLO ROAD,NOTTING HILL,,,,0,0,0.784615385,-0.242561637,0,0,,,0,"UT 64 YEARS, GR £9, R £60",650,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 50 YEARS, GR 9/0/0, YR 60/0/0",510,1,,,0,,,0
48,SPENCER ROAD,STOKE NEWINGTON,,,,0,0,0.571428571,-0.559615788,-0.188383851,0,,,0,"UT 53 YEARS, GR 5/0/0, WR 36/8/0",210,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 40 YEARS, GR 5/0/0, WR 30/3/0",120,1,,,0,,,0
49,ARTESIAN ROAD,BAYSWATER,,,,0,0,0.702702703,-0.352821375,-0.054067221,0,,,0,"UT 47 YEARS, GR £5, YR £38",370,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 34 YEARS, GR 5/0/0, YR 36/0/0",260,1,,,0,,,0
56,MILE END ROAD,MILE END,,,,0,0,0.625,-0.470003629,-0.223143551,0,,,0,"UT 32 YEARS, GR £6 10S., ER £60",400,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"17 YEARS, GR 6/10/0/, YR 48/0/0",250,1,,,0,,,0
57,TRUMPINGTON ROAD,FOREST GATE,,,,0,0,0.524590164,-0.645137961,0,0,,,0,"UT 80 YEARS, GR £4 10S., R £32",305,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 67 YEARS, GR 4/10/0, YR 32/0/0",160,1,,,0,,,0
9,ALFRED PLACE,HAGGERSTON,,,,0,0,0.107142857,-2.233592222,-0.438254931,,,,0,"F, WR £40 6S.",280,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR 26/0/0",30,1,,,0,,,0
17,COTTON STREET,POPLAR,,,,0,0,0.886792453,-0.120144312,-0.055350095,,,,0,"F, WR £26",265,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR 24/12/0",235,1,,,0
31,POND STREET,HAMPSTEAD,,,,0,0,0.859375,-0.151549898,0.068992872,,,,0,"F, R £70",960,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR 75/0/0 (LEASED UT 4 YEARS)",825,1,,,0
97,CARLTON ROAD,MILE END,,,,0,0,0.307692308,-1.178654996,0.287682073,0,,,0,"UT 31 YEARS, GR £3, WR £31 4S.",260,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 16 YEARS, GR 3/0/0, WR 41/12/0",80,1,,,0
14,KING STREET,MARYLEBONE,,,,0,0,0.740740741,-0.300104592,,,,,0,"UT 8 YEARS, GR £35, WITH FURNITURE AND GOODWILL",405,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 14 YEARS, GR 70/0/0, YR 130/0/0",300,1
26,CRYSTAL PALACE PARK ROAD,SYDENHAM,,,,0,0,0.192307692,-1.648658626,,0,,,0,"UT 85 YEARS, GR 35/0/0, R 100/0/0",650,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 69 YEARS, GR 35/0/0, P",125,1
3,MEDHURST ROAD,BETHNAL GREEN,,,,0,0,0.588235294,-0.530628251,0,0,,,0,"UT 53 YEARS, GR £3, WR £32 10S.",255,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 37 YEARS, GR 3/0/0, YR 32/10/0",150,1
34,OXFORD ROAD,PUTNEY,,,,0,0,4.285714286,1.455287233,-0.262364264,0,,,0,"UT 80 YEARS, GR £9, R £65",105,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 64 YEASR, GR 9/0/0, YR 50/0/0",450,1
62,SOUTH HILL PARK,HAMPSTEAD,,,,0,0,0.693641619,-0.365799852,,,,,0,"F, ER £65",865,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, P",600,1
11,GROVE PASSAGE,HACKNEY,,,,0,0,2.818181818,1.036091932,-0.649344558,,,,0,,,0,"UT 23 YEARS, GR £35, R £67",220,-1,"C, R 35/0/0",620,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
118,ACRE LANE,BRIXTON,,,,0,0,1,0,0,0,,,0,,,0,"UT 80 YEARS, GR £15 15S., R £55",475,-1,"UT 79½ YEARS, GR 15/15/0, R 55/0/0",475,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
119,SEYMOUR PLACE,MARYLEBONE,,,,0,0,0.730769231,-0.313657559,0,0,,,0,,,0,"UT 6½ YEARS, GR £9, R £55",130,-1,"UT 5 YEARS, GR 9/0/0, R 55/0/0",95,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
18,OSBALDESTON ROAD,STOKE NEWINGTON,,,,0,0,1.072727273,0.070204259,0.105360516,0,,,0,,,0,"UT 79 YEARS, GR 8/8/0, ER 45/0/0",550,-1,"UT 76 YEARS, GR 8/8/0, ER 50/0/0",590,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
233,QUEEN'S ROAD,DALSTON,,,,0,0,1.066666667,0.064538521,0.105360516,,,,0,,,0,"UT 14 YEARS, GR NIL, MT £36",225,-1,"UT 13½ YEARS, GR NIL, R 40/0/0",240,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
25,SOMERFIELD ROAD,FINSBURY PARK,,,,0,0,0.952380952,-0.048790164,0,0,,,0,,,0,"UT 32 YEARS, GR £6 6S., R £36",420,-1,"UT 66 YEARS, GR 6/6/0, R 36/0/0",400,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
35,SUTTON STREET,LAMBETH,,,,0,0,0.734693878,-0.30830136,0,0,,,0,,,0,"UT 17 YEARS, GR £6 7S. 6D., QT £35",245,-1,"UT 15 YEARS, GR 6/7/6, R 35/0/0",180,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
58,LANGDON ROAD,HOLLOWAY,,,,0,0,1.214285714,0.194156014,0,0,,,0,,,0,"UT 79 YEARS, GR £5 10S., WR £26",140,-1,"UT 77 YEARS, GR 5/10/0, R 26/0/0",170,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
73,PULFORD STREET,PIMLICO,,,,0,0,1.4125,0.345361184,,0,,,0,,,0,"UT 38 YEARS, GR £1, ER £65",400,-1,"UT 37 YEARS, GR 1/0/0",565,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
